"No.","Time","Source","Destination","Protocol","Length","Info","The RTT to ACK the segment was"
"113349","21.324606","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=20656754 Win=6761 Len=0 TSval=1915940842 TSecr=1455336102","0.005213000"
"113368","21.326908","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=20671868 Win=6761 Len=0 TSval=1915940843 TSecr=1455336102","0.004739000"
"113369","21.326953","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=20706218 Win=6761 Len=0 TSval=1915940846 TSecr=1455336107","0.004255000,0.003260000"
"113407","21.330613","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=20721332 Win=6761 Len=0 TSval=1915940846 TSecr=1455336107","0.006573000,0.006229000"
"113413","21.332360","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=20736446 Win=6761 Len=0 TSval=1915940849 TSecr=1455336112","0.005766000,0.005653000"
"113430","21.334070","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=20754308 Win=6761 Len=0 TSval=1915940852 TSecr=1455336112","0.004734000"
"113431","21.334116","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=20779040 Win=6761 Len=0 TSval=1915940853 TSecr=1455336112","0.004429000,0.003713000"
"113473","21.337129","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=20794154 Win=6761 Len=0 TSval=1915940856 TSecr=1455336118","0.003687000,0.003353000"
"113489","21.338369","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=20803772 Win=6761 Len=0 TSval=1915940858 TSecr=1455336118","0.003667000"
"113490","21.338414","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=20820260 Win=6761 Len=0 TSval=1915940858 TSecr=1455336118","0.003198000,0.002943000"
"113727","21.354849","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=20831252 Win=6761 Len=0 TSval=1915940859 TSecr=1455336118","0.019203000,0.018814000"
"113728","21.354897","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=20842244 Win=6761 Len=0 TSval=1915940859 TSecr=1455336118","0.018774000,0.018443000"
"113729","21.354945","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=20857358 Win=6761 Len=0 TSval=1915940861 TSecr=1455336124","0.017100000,0.016849000"
"113730","21.354992","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=20886212 Win=6761 Len=0 TSval=1915940863 TSecr=1455336124","0.015405000,0.015100000"
"113731","21.355040","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=20904074 Win=6761 Len=0 TSval=1915940864 TSecr=1455336124","0.014402000,0.014188000"
"113732","21.355087","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=20931554 Win=6761 Len=0 TSval=1915940866 TSecr=1455336129","0.011772000,0.011452000"
"113733","21.355164","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=20965904 Win=6761 Len=0 TSval=1915940867 TSecr=1455336129","0.011268000,0.009606000"
"113734","21.355213","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=20992010 Win=6761 Len=0 TSval=1915940871 TSecr=1455336133","0.008127000,0.007363000"
"113735","21.355261","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=20994758 Win=6761 Len=0 TSval=1915940872 TSecr=1455336133","0.007292000"
"113823","21.363395","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21033230 Win=6761 Len=0 TSval=1915940872 TSecr=1455336133","0.013609000"
"113824","21.363438","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=21035978 Win=6761 Len=0 TSval=1915940873 TSecr=1455336133","0.012931000"
"113825","21.363488","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21048344 Win=6761 Len=0 TSval=1915940876 TSecr=1455336138","0.012633000,0.012279000"
"113879","21.366117","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21093686 Win=6761 Len=0 TSval=1915940877 TSecr=1455336138","0.012466000,0.011520000"
"113880","21.366161","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=21099182 Win=6761 Len=0 TSval=1915940878 TSecr=1455336138","0.010645000"
"113881","21.366206","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21111548 Win=6761 Len=0 TSval=1915940883 TSecr=1455336143","0.010317000,0.010155000"
"113922","21.368104","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=21123914 Win=6761 Len=0 TSval=1915940883 TSecr=1455336143","0.011379000"
"113945","21.369211","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=21132158 Win=6761 Len=0 TSval=1915940885 TSecr=1455336150","0.004716000"
"113946","21.369255","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21140402 Win=6761 Len=0 TSval=1915940887 TSecr=1455336150","0.004626000,0.004218000"
"113947","21.369301","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21155516 Win=6761 Len=0 TSval=1915940887 TSecr=1455336150","0.004000000,0.003767000"
"113959","21.369867","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=21162386 Win=6761 Len=0 TSval=1915940888 TSecr=1455336153","0.003406000"
"114013","21.373342","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21180248 Win=6761 Len=0 TSval=1915940894 TSecr=1455336156","0.003652000,0.002976000"
"114014","21.373387","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=21184370 Win=6761 Len=0 TSval=1915940894 TSecr=1455336156","0.002889000"
"114015","21.373432","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21198110 Win=6761 Len=0 TSval=1915940894 TSecr=1455336157","0.002004000,0.001859000"
"114016","21.373477","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21213224 Win=6761 Len=0 TSval=1915940894 TSecr=1455336157","0.001814000,0.001395000"
"114033","21.374904","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21226964 Win=6761 Len=0 TSval=1915940895 TSecr=1455336157","0.002665000,0.002140000"
"114066","21.377508","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=21231086 Win=6761 Len=0 TSval=1915940895 TSecr=1455336160","0.004569000"
"114072","21.378360","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21242078 Win=6761 Len=0 TSval=1915940897 TSecr=1455336160","0.004257000,0.003861000"
"114073","21.378404","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=21247574 Win=6761 Len=0 TSval=1915940897 TSecr=1455336160","0.003701000"
"114112","21.381633","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=21258566 Win=6761 Len=0 TSval=1915940899 TSecr=1455336161","0.005603000"
"114113","21.381680","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21272306 Win=6761 Len=0 TSval=1915940900 TSecr=1455336161","0.005497000,0.004997000"
"114114","21.381728","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21284672 Win=6761 Len=0 TSval=1915940900 TSecr=1455336161","0.004935000,0.004449000"
"114176","21.386918","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21310778 Win=6761 Len=0 TSval=1915940903 TSecr=1455336165","0.008192000,0.007210000"
"114177","21.386962","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=21316274 Win=6761 Len=0 TSval=1915940903 TSecr=1455336165","0.006457000"
"114223","21.391164","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21331388 Win=6761 Len=0 TSval=1915940905 TSecr=1455336168","0.008601000,0.008353000"
"114233","21.392006","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21342380 Win=6761 Len=0 TSval=1915940909 TSecr=1455336168","0.007147000,0.006906000"
"114234","21.392051","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=21357494 Win=6761 Len=0 TSval=1915940909 TSecr=1455336168","0.006265000"
"114235","21.392095","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=21373982 Win=6761 Len=0 TSval=1915940909 TSecr=1455336168","0.005542000"
"114236","21.392139","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21402836 Win=6761 Len=0 TSval=1915940913 TSecr=1455336175","0.003179000,0.002266000"
"114253","21.393773","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21424820 Win=6761 Len=0 TSval=1915940914 TSecr=1455336175","0.003065000,0.002856000"
"114279","21.402527","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=21431690 Win=6761 Len=0 TSval=1915940914 TSecr=1455336175","0.010736000"
"114280","21.402572","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21446804 Win=6761 Len=0 TSval=1915940916 TSecr=1455336179","0.009798000,0.009190000"
"114382","21.410372","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21499016 Win=6761 Len=0 TSval=1915940925 TSecr=1455336189","0.008183000"
"114383","21.410417","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21525122 Win=6761 Len=0 TSval=1915940927 TSecr=1455336189","0.007272000,0.006508000"
"114400","21.412131","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=21555350 Win=6761 Len=0 TSval=1915940928 TSecr=1455336189","0.006802000"
"114401","21.412176","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21564968 Win=6761 Len=0 TSval=1915940932 TSecr=1455336193","0.005045000,0.004952000"
"114440","21.415022","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21606188 Win=6761 Len=0 TSval=1915940933 TSecr=1455336193","0.006227000,0.005863000"
"114523","21.423507","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21617180 Win=6761 Len=0 TSval=1915940934 TSecr=1455336198","0.013681000,0.012120000"
"114524","21.423553","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=21629546 Win=6761 Len=0 TSval=1915940935 TSecr=1455336198","0.011624000"
"114541","21.424734","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=21646034 Win=6761 Len=0 TSval=1915940944 TSecr=1455336198","0.008705000"
"114542","21.424783","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21669392 Win=6761 Len=0 TSval=1915940945 TSecr=1455336198","0.011067000,0.010580000"
"114577","21.427003","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=21679010 Win=6761 Len=0 TSval=1915940946 TSecr=1455336198","0.012196000"
"114583","21.427983","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21694124 Win=6761 Len=0 TSval=1915940947 TSecr=1455336211","0.003787000,0.003578000"
"114612","21.430088","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21709238 Win=6761 Len=0 TSval=1915940949 TSecr=1455336211","0.004890000,0.004363000"
"114613","21.430134","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21735344 Win=6761 Len=0 TSval=1915940949 TSecr=1455336211","0.003980000,0.003357000"
"114638","21.434917","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21750458 Win=6761 Len=0 TSval=1915940952 TSecr=1455336215","0.006035000,0.005901000"
"114639","21.434964","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21779312 Win=6761 Len=0 TSval=1915940954 TSecr=1455336218","0.004718000,0.003844000"
"114675","21.438211","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=21791678 Win=6761 Len=0 TSval=1915940954 TSecr=1455336218","0.006557000"
"114693","21.440185","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21816410 Win=6761 Len=0 TSval=1915940960 TSecr=1455336220","0.004184000,0.003390000"
"114722","21.442179","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21834272 Win=6761 Len=0 TSval=1915940961 TSecr=1455336220","0.004665000,0.004203000"
"114810","21.446810","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21849386 Win=6761 Len=0 TSval=1915940963 TSecr=1455336226","0.007145000,0.006837000"
"114835","21.449606","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21882362 Win=6761 Len=0 TSval=1915940964 TSecr=1455336226","0.008831000,0.007668000"
"114841","21.449912","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21897476 Win=6761 Len=0 TSval=1915940970 TSecr=1455336228","0.006362000,0.006050000"
"114922","21.456078","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21922208 Win=6761 Len=0 TSval=1915940974 TSecr=1455336230","0.011674000,0.011338000"
"114992","21.464700","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=21941444 Win=6761 Len=0 TSval=1915940975 TSecr=1455336230","0.017802000"
"114993","21.464746","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=21967550 Win=6761 Len=0 TSval=1915940977 TSecr=1455336240","0.011174000,0.010365000"
"114994","21.464792","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=21999152 Win=6761 Len=0 TSval=1915940979 TSecr=1455336240","0.009746000,0.008971000"
"115010","21.466045","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22022510 Win=6761 Len=0 TSval=1915940981 TSecr=1455336244","0.008985000,0.008001000"
"115011","21.466092","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22029380 Win=6761 Len=0 TSval=1915940985 TSecr=1455336244","0.005103000"
"115012","21.466139","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=22051364 Win=6761 Len=0 TSval=1915940986 TSecr=1455336244","0.004689000,0.004328000"
"115074","21.470731","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22066478 Win=6761 Len=0 TSval=1915940986 TSecr=1455336244","0.008139000"
"115075","21.470777","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=22081592 Win=6761 Len=0 TSval=1915940988 TSecr=1455336252","0.005303000,0.004952000"
"115138","21.476281","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22109072 Win=6761 Len=0 TSval=1915940990 TSecr=1455336252","0.009823000,0.008829000"
"115139","21.476326","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22125560 Win=6761 Len=0 TSval=1915940991 TSecr=1455336252","0.008196000"
"115140","21.476372","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=22132430 Win=6761 Len=0 TSval=1915940993 TSecr=1455336256","0.006897000"
"115175","21.478972","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22155788 Win=6761 Len=0 TSval=1915940993 TSecr=1455336256","0.008478000"
"115176","21.479023","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=22179146 Win=6761 Len=0 TSval=1915940997 TSecr=1455336258","0.005591000,0.006051000"
"115203","21.481110","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=22221740 Win=6761 Len=0 TSval=1915940999 TSecr=1455336260","0.005742000,0.005064000"
"115300","21.486718","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=22224488 Win=6761 Len=0 TSval=1915941003 TSecr=1455336264","0.007549000"
"115334","21.488250","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22238228 Win=6761 Len=0 TSval=1915941005 TSecr=1455336264","0.008847000,0.008570000"
"115335","21.488294","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=22254716 Win=6761 Len=0 TSval=1915941006 TSecr=1455336264","0.008257000,0.002651000"
"115356","21.489272","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=22286318 Win=6761 Len=0 TSval=1915941007 TSecr=1455336264","0.002827000"
"115413","21.495886","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22293188 Win=6761 Len=0 TSval=1915941009 TSecr=1455336272","0.008858000"
"115414","21.495932","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=22324790 Win=6761 Len=0 TSval=1915941011 TSecr=1455336272","0.008685000,0.007860000"
"115434","21.497886","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=22334408 Win=6761 Len=0 TSval=1915941017 TSecr=1455336277","0.004670000,0.004554000"
"115677","21.521978","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22348148 Win=6761 Len=0 TSval=1915941019 TSecr=1455336277","0.028402000,0.028159000"
"115678","21.522156","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22361888 Win=6761 Len=0 TSval=1915941019 TSecr=1455336277","0.027976000,0.027731000"
"115679","21.522207","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22370132 Win=6761 Len=0 TSval=1915941020 TSecr=1455336277","0.027607000,0.027198000"
"115680","21.522256","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22387994 Win=6761 Len=0 TSval=1915941020 TSecr=1455336277","0.026598000"
"115681","21.522306","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22403108 Win=6761 Len=0 TSval=1915941021 TSecr=1455336285","0.024035000,0.023679000"
"115682","21.522355","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22429214 Win=6761 Len=0 TSval=1915941022 TSecr=1455336285","0.023319000,0.022667000"
"115683","21.522403","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22434710 Win=6761 Len=0 TSval=1915941022 TSecr=1455336285","0.022514000"
"115684","21.522450","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22444328 Win=6761 Len=0 TSval=1915941022 TSecr=1455336285","0.022224000"
"115685","21.522498","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22455320 Win=6761 Len=0 TSval=1915941026 TSecr=1455336285","0.019876000"
"115686","21.522547","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22480052 Win=6761 Len=0 TSval=1915941027 TSecr=1455336288","0.019837000,0.018203000"
"115687","21.522595","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22502036 Win=6761 Len=0 TSval=1915941034 TSecr=1455336292","0.015851000,0.015385000"
"115688","21.522642","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22521272 Win=6761 Len=0 TSval=1915941034 TSecr=1455336292","0.015277000,0.014765000"
"115689","21.522686","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22529516 Win=6761 Len=0 TSval=1915941034 TSecr=1455336292","0.014520000"
"115690","21.522731","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22544630 Win=6761 Len=0 TSval=1915941035 TSecr=1455336292","0.013959000"
"115691","21.522776","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22572110 Win=6761 Len=0 TSval=1915941037 TSecr=1455336300","0.008781000,0.008045000"
"115692","21.522823","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=22603712 Win=6761 Len=0 TSval=1915941039 TSecr=1455336300","0.006729000,0.006538000"
"115697","21.523573","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22607834 Win=6761 Len=0 TSval=1915941039 TSecr=1455336300","0.007126000"
"115698","21.523618","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22625696 Win=6761 Len=0 TSval=1915941041 TSecr=1455336304","0.005376000,0.005132000"
"115699","21.523663","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=22635314 Win=6761 Len=0 TSval=1915941041 TSecr=1455336304","0.004977000,0.004801000"
"115700","21.523707","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22639436 Win=6761 Len=0 TSval=1915941041 TSecr=1455336304","0.004690000"
"115701","21.523751","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=22642184 Win=6761 Len=0 TSval=1915941044 TSecr=1455336304","0.002033000"
"115758","21.528042","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=22658672 Win=6761 Len=0 TSval=1915941048 TSecr=1455336310","0.003189000"
"115780","21.530140","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=22672412 Win=6761 Len=0 TSval=1915941048 TSecr=1455336310","0.004686000"
