"No.","Time","Source","Destination","Protocol","Length","Info","The RTT to ACK the segment was"
"7813","5.222519","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9128894 Win=665984 Len=0 TSval=1915939540 TSecr=1455334798","0.011651000"
"7842","5.224257","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9146756 Win=665984 Len=0 TSval=1915939540 TSecr=1455334798","0.013296000"
"7843","5.224329","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9153626 Win=665984 Len=0 TSval=1915939542 TSecr=1455334805","0.006365000"
"7891","5.229713","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9170114 Win=665984 Len=0 TSval=1915939542 TSecr=1455334805","0.011661000"
"7892","5.229747","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9182480 Win=665984 Len=0 TSval=1915939544 TSecr=1455334805","0.009787000"
"7893","5.229774","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9198968 Win=665984 Len=0 TSval=1915939544 TSecr=1455334807","0.009724000"
"7894","5.229785","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9203090 Win=665984 Len=0 TSval=1915939545 TSecr=1455334807","0.009713000"
"7895","5.229800","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9218204 Win=665984 Len=0 TSval=1915939545 TSecr=1455334809","0.007631000"
"7896","5.229816","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9225074 Win=665984 Len=0 TSval=1915939546 TSecr=1455334809","0.007610000"
"7897","5.229825","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9227822 Win=665984 Len=0 TSval=1915939546 TSecr=1455334809","0.007605000"
"7898","5.229839","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9233318 Win=665984 Len=0 TSval=1915939548 TSecr=1455334811","0.006207000"
"7899","5.229850","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9238814 Win=665984 Len=0 TSval=1915939548 TSecr=1455334811","0.006189000"
"7900","5.229863","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9252554 Win=665984 Len=0 TSval=1915939548 TSecr=1455334811","0.006075000"
"7901","5.229875","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9266294 Win=665984 Len=0 TSval=1915939548 TSecr=1455334811","0.005969000"
"7953","5.234383","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9271790 Win=665984 Len=0 TSval=1915939550 TSecr=1455334814","0.007743000"
"7954","5.234417","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9275912 Win=665984 Len=0 TSval=1915939550 TSecr=1455334814","0.007754000"
"7955","5.234438","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9284156 Win=665984 Len=0 TSval=1915939551 TSecr=1455334814","0.007730000"
"7956","5.234470","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9289652 Win=665984 Len=0 TSval=1915939551 TSecr=1455334814","0.007732000"
"7957","5.234486","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9295148 Win=665984 Len=0 TSval=1915939552 TSecr=1455334817","0.005071000"
"7980","5.238910","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9307514 Win=665984 Len=0 TSval=1915939554 TSecr=1455334817","0.009378000"
"7981","5.238946","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9328124 Win=665984 Len=0 TSval=1915939555 TSecr=1455334817","0.009305000"
"7982","5.238967","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9330872 Win=665984 Len=0 TSval=1915939555 TSecr=1455334817","0.009311000"
"7983","5.238979","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9339116 Win=665984 Len=0 TSval=1915939556 TSecr=1455334820","0.005874000"
"7984","5.241535","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9347360 Win=665984 Len=0 TSval=1915939557 TSecr=1455334820","0.008386000"
"7985","5.241583","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9354230 Win=665984 Len=0 TSval=1915939557 TSecr=1455334820","0.008398000"
"7986","5.241603","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9361100 Win=665984 Len=0 TSval=1915939560 TSecr=1455334821","0.007553000"
"7987","5.241616","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9367970 Win=665984 Len=0 TSval=1915939560 TSecr=1455334821","0.007530000"
"7988","5.241629","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9378962 Win=665984 Len=0 TSval=1915939560 TSecr=1455334821","0.007421000"
"7989","5.241641","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9383084 Win=665984 Len=0 TSval=1915939560 TSecr=1455334821","0.007411000"
"8016","5.246845","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9391328 Win=665984 Len=0 TSval=1915939560 TSecr=1455334821","0.012571000"
"8017","5.246896","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9394076 Win=665984 Len=0 TSval=1915939560 TSecr=1455334821","0.012607000"
"8018","5.246916","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9400946 Win=665984 Len=0 TSval=1915939561 TSecr=1455334821","0.012591000"
"8019","5.246928","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9411938 Win=665984 Len=0 TSval=1915939562 TSecr=1455334826","0.008188000"
"8039","5.248145","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9421556 Win=665984 Len=0 TSval=1915939566 TSecr=1455334826","0.009354000"
"8040","5.248191","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9425678 Win=665984 Len=0 TSval=1915939566 TSecr=1455334826","0.009377000"
"8041","5.248359","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9431174 Win=665984 Len=0 TSval=1915939566 TSecr=1455334826","0.009516000"
"8042","5.250540","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9444914 Win=665984 Len=0 TSval=1915939569 TSecr=1455334832","0.006018000"
"8068","5.250904","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9466898 Win=665984 Len=0 TSval=1915939569 TSecr=1455334832","0.006268000"
"8069","5.257856","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9479264 Win=665984 Len=0 TSval=1915939570 TSecr=1455334834","0.010566000"
"8070","5.257906","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9488882 Win=665984 Len=0 TSval=1915939571 TSecr=1455334834","0.010550000"
"8071","5.257924","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9493004 Win=665984 Len=0 TSval=1915939572 TSecr=1455334834","0.010547000"
"8184","5.274173","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9499874 Win=665984 Len=0 TSval=1915939582 TSecr=1455334838","0.023496000"
"8185","5.274211","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9506744 Win=665984 Len=0 TSval=1915939582 TSecr=1455334838","0.023438000"
"8186","5.274234","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9520484 Win=665984 Len=0 TSval=1915939582 TSecr=1455334838","0.023387000"
"8187","5.274244","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9527354 Win=665984 Len=0 TSval=1915939582 TSecr=1455334838","0.023361000"
"8188","5.274259","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9539720 Win=665984 Len=0 TSval=1915939583 TSecr=1455334848","0.013598000"
"8189","5.274273","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9554834 Win=665984 Len=0 TSval=1915939587 TSecr=1455334848","0.012529000"
"8199","5.275944","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9569948 Win=665984 Len=0 TSval=1915939589 TSecr=1455334852","0.010893000"
"8200","5.275988","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9587810 Win=665984 Len=0 TSval=1915939591 TSecr=1455334852","0.010844000"
"8201","5.276003","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9607046 Win=665984 Len=0 TSval=1915939591 TSecr=1455334852","0.008907000"
"8202","5.276021","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9613916 Win=665984 Len=0 TSval=1915939595 TSecr=1455334854","0.008888000"
"8203","5.276032","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9637274 Win=665984 Len=0 TSval=1915939595 TSecr=1455334854","0.006461000"
"8230","5.279031","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9641396 Win=665984 Len=0 TSval=1915939596 TSecr=1455334857","0.009438000"
"8231","5.279075","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9655136 Win=665984 Len=0 TSval=1915939596 TSecr=1455334857","0.009411000"
"8232","5.280074","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9670250 Win=665984 Len=0 TSval=1915939598 TSecr=1455334861","0.006025000"
"8233","5.280109","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9672998 Win=665984 Len=0 TSval=1915939598 TSecr=1455334861","0.006046000"
"8248","5.283493","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9681242 Win=665984 Len=0 TSval=1915939599 TSecr=1455334861","0.009387000"
"8249","5.283540","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9685364 Win=665984 Len=0 TSval=1915939601 TSecr=1455334863","0.007696000"
"8275","5.286251","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9693608 Win=665984 Len=0 TSval=1915939601 TSecr=1455334863","0.010363000"
"8276","5.286296","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9696356 Win=665984 Len=0 TSval=1915939602 TSecr=1455334864","0.009462000"
"8295","5.288814","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9701852 Win=665984 Len=0 TSval=1915939604 TSecr=1455334864","0.011950000"
"8296","5.288852","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9710096 Win=665984 Len=0 TSval=1915939604 TSecr=1455334864","0.011944000"
"8297","5.288870","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9716966 Win=665984 Len=0 TSval=1915939604 TSecr=1455334866","0.010029000"
"8298","5.288881","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9723836 Win=665984 Len=0 TSval=1915939604 TSecr=1455334866","0.009977000"
"8299","5.288896","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9729332 Win=665984 Len=0 TSval=1915939604 TSecr=1455334866","0.009950000"
"8300","5.288910","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9734828 Win=665984 Len=0 TSval=1915939605 TSecr=1455334869","0.006853000"
"8301","5.288921","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9741698 Win=665984 Len=0 TSval=1915939605 TSecr=1455334869","0.006827000"
"8302","5.288934","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9744446 Win=665984 Len=0 TSval=1915939605 TSecr=1455334869","0.006825000"
"8303","5.288944","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9748568 Win=665984 Len=0 TSval=1915939606 TSecr=1455334869","0.006814000"
"8335","5.293627","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9752690 Win=665984 Len=0 TSval=1915939610 TSecr=1455334871","0.009932000"
"8336","5.293673","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9758186 Win=665984 Len=0 TSval=1915939610 TSecr=1455334871","0.009949000"
"8337","5.293693","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9765056 Win=665984 Len=0 TSval=1915939610 TSecr=1455334871","0.009881000"
"8338","5.293703","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9771926 Win=665984 Len=0 TSval=1915939610 TSecr=1455334871","0.009851000"
"8339","5.293724","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9774674 Win=665984 Len=0 TSval=1915939610 TSecr=1455334871","0.009857000"
"8340","5.293734","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9781544 Win=665984 Len=0 TSval=1915939610 TSecr=1455334871","0.009831000"
"8360","5.296280","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9784292 Win=665984 Len=0 TSval=1915939613 TSecr=1455334871","0.007669000"
"8361","5.296316","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9791162 Win=665984 Len=0 TSval=1915939613 TSecr=1455334876","0.007646000"
"8362","5.296334","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9798032 Win=665984 Len=0 TSval=1915939613 TSecr=1455334876","0.007628000"
"8363","5.296344","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9803528 Win=665984 Len=0 TSval=1915939613 TSecr=1455334876","0.007609000"
"8392","5.298199","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9806276 Win=665984 Len=0 TSval=1915939617 TSecr=1455334876","0.009448000"
"8393","5.298232","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9813146 Win=665984 Len=0 TSval=1915939617 TSecr=1455334876","0.006825000"
"8394","5.298250","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9820016 Win=665984 Len=0 TSval=1915939617 TSecr=1455334879","0.006807000"
"8395","5.298260","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9825512 Win=665984 Len=0 TSval=1915939617 TSecr=1455334879","0.006729000"
"8396","5.298275","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9831008 Win=665984 Len=0 TSval=1915939617 TSecr=1455334879","0.006716000"
"8397","5.298285","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9833756 Win=665984 Len=0 TSval=1915939618 TSecr=1455334879","0.006711000"
"8418","5.305851","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9850244 Win=665984 Len=0 TSval=1915939618 TSecr=1455334879","0.014189000"
"8419","5.306057","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9859862 Win=665984 Len=0 TSval=1915939620 TSecr=1455334883","0.009938000"
"8420","5.306078","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9872228 Win=665984 Len=0 TSval=1915939620 TSecr=1455334883","0.009892000"
"8421","5.306097","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9876350 Win=665984 Len=0 TSval=1915939622 TSecr=1455334883","0.009890000"
"8422","5.306109","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9883220 Win=665984 Len=0 TSval=1915939622 TSecr=1455334885","0.008194000"
"8470","5.311994","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9894212 Win=665984 Len=0 TSval=1915939626 TSecr=1455334885","0.013966000"
"8471","5.312029","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9899708 Win=665984 Len=0 TSval=1915939626 TSecr=1455334885","0.013971000"
"8472","5.312050","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9910700 Win=665984 Len=0 TSval=1915939627 TSecr=1455334885","0.013935000"
"8473","5.312059","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9913448 Win=665984 Len=0 TSval=1915939627 TSecr=1455334885","0.013929000"
"8474","5.312073","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9920318 Win=665984 Len=0 TSval=1915939628 TSecr=1455334885","0.007037000"
"8475","5.312083","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9923066 Win=665984 Len=0 TSval=1915939628 TSecr=1455334892","0.007032000"
"8476","5.313171","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9936806 Win=665984 Len=0 TSval=1915939631 TSecr=1455334892","0.008047000"
"8477","5.313205","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9942302 Win=665984 Len=0 TSval=1915939631 TSecr=1455334892","0.008053000"
"8478","5.313223","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9945050 Win=665984 Len=0 TSval=1915939632 TSecr=1455334896","0.004095000"
"8505","5.316414","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9958790 Win=665984 Len=0 TSval=1915939634 TSecr=1455334896","0.007068000"
"8506","5.316448","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9978026 Win=665984 Len=0 TSval=1915939634 TSecr=1455334896","0.006943000"
"8507","5.322653","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=9991766 Win=665984 Len=0 TSval=1915939635 TSecr=1455334896","0.010792000"
"8508","5.322722","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10001384 Win=665984 Len=0 TSval=1915939636 TSecr=1455334899","0.010810000"
"8509","5.322741","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10006880 Win=665984 Len=0 TSval=1915939636 TSecr=1455334899","0.010800000"
"8556","5.328030","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10009628 Win=665984 Len=0 TSval=1915939646 TSecr=1455334901","0.013808000"
"8557","5.328082","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10015124 Win=665984 Len=0 TSval=1915939646 TSecr=1455334901","0.013830000"
"8558","5.328101","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10034360 Win=665984 Len=0 TSval=1915939646 TSecr=1455334901","0.013699000"
"8559","5.328117","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10042604 Win=665984 Len=0 TSval=1915939647 TSecr=1455334901","0.013650000"
"8560","5.328131","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10046726 Win=665984 Len=0 TSval=1915939647 TSecr=1455334912","0.003446000"
"8561","5.328141","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10050848 Win=665984 Len=0 TSval=1915939647 TSecr=1455334912","0.003435000"
"8629","5.338677","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10057718 Win=665984 Len=0 TSval=1915939648 TSecr=1455334912","0.013934000"
"8630","5.338726","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10063214 Win=665984 Len=0 TSval=1915939648 TSecr=1455334912","0.013954000"
"8631","5.338758","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10067336 Win=665984 Len=0 TSval=1915939648 TSecr=1455334912","0.013965000"
"8688","5.343102","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10078328 Win=665984 Len=0 TSval=1915939652 TSecr=1455334914","0.016560000"
"8689","5.343133","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10085198 Win=665984 Len=0 TSval=1915939652 TSecr=1455334914","0.016502000"
"8690","5.343153","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10092068 Win=665984 Len=0 TSval=1915939652 TSecr=1455334914","0.016485000"
"8691","5.343165","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10097564 Win=665984 Len=0 TSval=1915939652 TSecr=1455334914","0.016467000"
"8692","5.343180","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10103060 Win=665984 Len=0 TSval=1915939652 TSecr=1455334914","0.016454000"
"8693","5.343195","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10120922 Win=665984 Len=0 TSval=1915939654 TSecr=1455334914","0.012536000"
"8694","5.343206","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10123670 Win=665984 Len=0 TSval=1915939654 TSecr=1455334918","0.012532000"
"8695","5.343220","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10127792 Win=665984 Len=0 TSval=1915939654 TSecr=1455334918","0.012524000"
"8696","5.343235","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10131914 Win=665984 Len=0 TSval=1915939659 TSecr=1455334919","0.011018000"
"8697","5.343248","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10137410 Win=665984 Len=0 TSval=1915939659 TSecr=1455334919","0.011000000"
"8698","5.343261","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10153898 Win=665984 Len=0 TSval=1915939660 TSecr=1455334919","0.010870000"
"8699","5.343272","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10171760 Win=665984 Len=0 TSval=1915939660 TSecr=1455334919","0.010786000"
"8700","5.344317","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10181378 Win=665984 Len=0 TSval=1915939662 TSecr=1455334925","0.005959000"
"8701","5.344357","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10186874 Win=665984 Len=0 TSval=1915939662 TSecr=1455334925","0.005938000"
"8702","5.344375","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10192370 Win=665984 Len=0 TSval=1915939664 TSecr=1455334925","0.005887000"
"8703","5.344388","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=10196492 Win=665984 Len=0 TSval=1915939664 TSecr=1455334925","0.005855000"
